2.2797	0.00035439
2.2938	0.00030329
2.3079	0.00032491
2.3219	0.0003593
2.336	0.00033409
2.3501	0.00029088
2.3642	0.000276
2.3782	0.00023756
2.3923	0.00022969
2.4064	0.00024764
2.4204	0.0002581
2.4345	0.00027408
2.4486	0.00026588
2.4626	0.00021593
2.4767	0.00020371
2.4907	0.00022087
2.5048	0.00026097
2.5188	0.00025089
2.5328	0.00021599
2.5469	0.00017995
2.5609	0.00015557
2.5749	0.00017835
2.589	0.00018737
2.603	0.00020335
2.617	0.00022615
2.631	0.00027651
2.645	0.00031877
2.6591	0.00029713
2.6731	0.00026469
2.6871	0.00024667
2.7011	0.00020652
2.7151	0.00020152
2.7291	0.00021018
2.7431	0.00024249
2.7571	0.00029032
2.7711	0.00026892
2.7851	0.00022044
2.799	0.00023398
2.813	0.0002857
2.827	0.000287
2.841	0.00025634
2.8549	0.00023826
2.8689	0.00027404
2.8829	0.00025957
2.8968	0.00024285
2.9108	0.00022826
2.9247	0.00023178
2.9387	0.00024702
2.9527	0.00023504
2.9666	0.00021831
2.9805	0.00020187
2.9945	0.00019894
3.0084	0.00021883
3.0223	0.00025535
3.0363	0.00023686
3.0502	0.0002365
3.0641	0.00020917
3.0781	0.00019243
3.092	0.00016767
3.1059	0.00016812
3.1198	0.00017918
3.1336	0.00020103
3.1475	0.00023119
3.1613	0.00023105
3.1752	0.00026729
3.189	0.00023219
3.2028	0.00019071
3.2167	0.00019299
3.2305	0.00019804
3.2443	0.00023601
3.2581	0.00023721
3.272	0.00022145
3.2858	0.00019786
3.2996	0.00018552
3.3134	0.0002254
3.3272	0.00021573
3.341	0.00017978
3.3548	0.00017623
3.3686	0.00020615
3.3824	0.00023258
3.3961	0.00021668
3.4099	0.00023813
3.4237	0.00026145
3.4375	0.00023269
3.4512	0.00021455
3.465	0.00021053
3.4787	0.00019378
3.4925	0.00019047
3.5063	0.00020848
3.52	0.0001961
3.5337	0.00018785
3.5475	0.0001991
3.5612	0.00020918
3.5749	0.00021613
3.5887	0.00017936
3.6024	0.00018986
3.6161	0.00019903
3.6298	0.00020347
3.6435	0.00018874
3.6572	0.00014499
3.6709	0.00016825
3.6846	0.00018811
3.6983	0.00017544
3.712	0.00019185
3.7257	0.00022825
3.7394	0.00019954
3.7531	0.00019359
3.7668	0.0002158
3.7804	0.00019301
3.7941	0.00017621
3.8078	0.00017552
3.8214	0.00017548
3.8351	0.00021573
3.8487	0.00022043
3.8624	0.00020232
3.876	0.00019165
3.8897	0.00018756
3.9033	0.00017614
3.9169	0.00016929
3.9306	0.00015947
3.9442	0.00015031
3.9578	0.00016316
3.9714	0.00018699
3.985	0.00016117
3.9986	0.00016408
4.0122	0.0001818
4.0258	0.00019607
4.0394	0.00021711
4.053	0.00022899
4.0666	0.00020978
4.0802	0.00020763
4.0937	0.00019473
4.1073	0.00014192
4.1209	0.00016893
4.1344	0.00017095
4.1479	0.00017886
4.1614	0.00018451
4.1749	0.00017819
4.1884	0.00014555
4.2019	0.00016745
4.2153	0.00016341
4.2288	0.00012163
4.2423	0.00013102
4.2557	0.0001511
4.2692	0.00014701
4.2826	0.00013787
4.2961	0.00015004
4.3095	0.0001564
4.3229	0.00017714
4.3364	0.00017727
4.3498	0.00019101
4.3632	0.00021784
4.3766	0.00016831
4.39	0.00015927
4.4034	0.00017872
4.4168	0.00014203
4.4302	0.00012525
4.4436	0.00013716
4.457	0.00015816
4.4704	0.00015244
4.4837	0.00017428
4.4971	0.00019568
4.5105	0.00016262
4.5239	0.00013269
4.5372	0.00013855
4.5506	0.00013862
4.5639	0.00016076
4.5773	0.00017781
4.5906	0.00014344
4.6039	0.00015453
4.6173	0.00016595
4.6306	0.00016991
4.6439	0.00015071
4.6572	0.00012869
4.6705	0.00012506
4.6838	0.00011107
4.6971	0.00014741
4.7104	0.00016684
4.7237	0.00013531
4.737	0.00013826
4.7503	0.00014432
4.7635	0.00013512
4.7768	0.00016726
4.7901	0.000165
4.8033	0.00014601
4.8166	0.00012743
4.8298	0.00016848
4.8431	0.00018271
4.8563	0.00017405
4.8696	0.00020929
4.8828	0.00018624
4.896	0.00016931
4.9092	0.000117
4.9224	0.0001278
4.9356	0.00016313
4.9488	0.00018115
4.962	0.00016859
4.9752	0.00013727
4.9884	0.00013408
5.0016	0.00012981
5.0148	0.00016885
5.028	0.00018289
5.0411	0.00017198
5.0543	0.00014755
5.0675	0.00019193
5.0806	0.00017425
5.0938	0.00014747
5.1069	0.00016538
5.12	0.00015368
5.1331	0.00018619
5.1462	0.00016322
5.1593	0.00015959
5.1723	0.00018858
5.1854	0.00015714
5.1984	0.0001297
5.2114	0.00016179
5.2245	0.00015897
5.2375	0.000171
5.2505	0.00013559
5.2635	0.00012013
5.2765	0.00014642
5.2895	0.00013825
5.3025	0.00013185
5.3155	0.00015628
5.3285	0.00017062
5.3415	0.00017577
5.3544	0.00015926
5.3674	0.00014187
5.3804	0.00018789
5.3933	0.0001588
5.4063	0.00014401
5.4192	0.00012991
5.4322	0.00013045
5.4451	0.00013639
5.458	0.00015538
5.471	0.0001323
5.4839	0.00010329
5.4968	0.00010505
5.5097	0.00013593
5.5226	0.00016804
5.5355	0.00015551
5.5484	0.00015101
5.5613	0.00017313
5.5741	0.00017753
5.587	0.00018002
5.5999	0.00018399
5.6127	0.00015533
5.6256	0.00014099
5.6384	0.00011848
5.6513	0.00013405
5.6641	0.0001491
5.677	0.00016477
5.6898	0.00015266
5.7026	0.00010582
5.7154	0.0001313
5.7283	0.00012522
5.7411	0.0001493
5.7538	0.00015507
5.7666	0.00014359
5.7794	0.00012877
5.7922	0.00014645
5.805	0.00013017
5.8178	0.00015222
5.8305	0.00017031
5.8433	0.00013166
5.856	0.00013713
5.8688	0.00013888
5.8815	0.00012985
5.8943	0.00012624
5.907	0.00015088
5.9197	0.00016975
5.9324	0.00018233
5.9451	0.0001792
5.9578	0.00018146
5.9706	0.0001777
5.9832	0.00015306
5.9959	0.00013823
6.0086	0.00015414
6.0213	0.00015301
6.034	0.00018758
6.0466	0.00018359
6.0593	0.00017084
6.072	0.00011208
6.0846	0.0001649
6.0972	0.00018802
6.1099	0.00014124
6.1224	0.00013313
6.135	0.0001234
6.1476	0.00013361
6.1601	0.00013178
6.1727	0.0001152
6.1852	0.00015776
6.1978	0.00016525
6.2103	0.00010907
6.2229	0.00011193
6.2354	0.00013918
6.2479	0.00015019
6.2604	0.00014684
6.2729	0.00015423
6.2854	0.00016161
6.2979	0.00016187
6.3104	0.0001247
6.3229	0.00018263
6.3353	0.00015531
6.3478	0.00012729
6.3603	0.00014537
6.3727	0.00016251
6.3852	0.00018631
6.3976	0.00016984
6.41	0.0001454
6.4225	0.0001781
6.4349	0.00014809
6.4473	0.00013471
6.4597	0.00011589
6.4721	0.0001165
6.4845	0.00014012
6.4969	0.00016028
6.5093	0.00013662
6.5217	0.00011703
6.5341	0.0001298
6.5464	0.00012723
6.5588	0.00011794
6.5711	0.0001211
6.5835	0.0001234
6.5958	0.00014091
6.6082	0.00015517
6.6205	0.00015847
6.6328	0.00018941
6.6452	0.00016584
6.6574	0.0001562
6.6698	0.00014025
6.6821	0.00016082
6.6944	0.00013899
6.7066	0.00015492
6.7189	0.00014428
6.7312	0.0001539
6.7435	0.00016721
6.7557	0.00014468
6.768	0.00011019
6.7802	0.00017121
6.7925	0.00015506
6.8047	0.00014968
6.8169	0.00016394
6.8291	0.00013743
6.8414	0.00015167
6.8536	0.00017311
6.8658	0.0001692
6.878	0.00014524
6.8902	0.00020016
6.9024	0.00015077
6.9145	0.00016578
6.9267	0.00018055
6.9389	0.00015364
6.951	0.00011928
6.9632	0.00015836
6.9753	0.00013555
6.9875	0.00014754
6.9996	0.0001494
7.0117	0.00013713
7.0238	0.00012015
7.036	0.000147
7.0481	0.0001707
7.0602	0.00017964
7.0722	0.00017608
7.0843	0.0001224
7.0963	0.00016108
7.1084	0.00013858
7.1204	0.00014153
7.1324	0.00011873
7.1444	0.0001587
7.1565	0.00010789
7.1684	0.00014034
7.1805	0.00016452
7.1924	0.00015646
7.2044	0.00015401
7.2164	0.00014663
7.2284	0.00015225
7.2403	0.00012998
7.2523	0.00012358
7.2642	0.00015934
7.2762	0.00015723
7.2881	0.00012683
7.3	0.00013863
7.312	0.00013783
7.3239	0.00015203
7.3358	0.00014069
7.3477	0.00015742
7.3596	0.00015378
7.3715	0.00016374
7.3834	0.00017085
7.3952	0.00015687
7.4071	0.00016508
7.419	0.00014241
7.4308	0.00013222
7.4427	0.00016227
7.4545	0.00017288
7.4664	0.00018794
7.4782	0.00017729
7.49	0.00016923
7.5018	0.00013617
7.5136	0.00011829
7.5254	0.0001612
7.5372	0.00020935
7.549	0.00018388
7.5608	0.00020353
7.5726	0.00016527
7.5843	0.00017059
7.5961	0.00013989
7.6079	0.00014617
7.6196	0.00017316
7.6314	0.00016707
7.6431	0.00016226
7.6548	0.00018494
7.6665	0.00020696
7.6783	0.00014869
7.69	0.00016166
7.7017	0.0001786
7.7134	0.00014929
7.7251	0.00014999
7.7367	0.00013758
7.7484	0.00016803
7.7601	0.00014834
7.7717	0.00018874
7.7834	0.00017446
7.795	0.00020504
7.8067	0.00018222
7.8183	0.00017592
7.8299	0.00014277
7.8415	0.00016491
7.8532	0.00018001
7.8648	0.00012183
7.8764	0.00013202
7.888	0.00016126
7.8995	0.00014499
7.9111	0.00016909
7.9227	0.00019328
7.9343	0.00020372
7.9458	0.00013407
7.9574	0.00019783
7.9689	0.00020968
7.9805	0.00020573
7.992	0.0001349
8.0035	0.00012498
8.015	0.00012468
8.0265	0.00015141
8.038	0.00016175
8.0495	0.00013792
8.0609	0.00014847
8.0724	0.00014583
8.0838	0.00019188
8.0953	0.00018737
8.1067	0.00018974
8.1182	0.00021407
8.1296	0.00019149
8.141	0.00017295
8.1524	0.00015115
8.1638	0.00016797
8.1752	0.0001417
8.1866	0.00017299
8.198	0.00021187
8.2094	0.00014455
8.2208	0.00016266
8.2321	0.00020046
8.2435	0.00022162
8.2548	0.000181
8.2662	0.00016679
8.2775	0.00017131
8.2889	0.00018332
8.3002	0.00025605
8.3115	0.00018883
8.3228	0.0001827
8.3341	0.0001795
8.3454	0.00017229
8.3567	0.00017068
8.368	0.00016883
8.3792	0.00015506
8.3905	0.00013947
8.4018	0.00017275
8.413	0.00021517
8.4243	0.00017901
8.4355	0.00019869
8.4467	0.00020487
8.458	0.00015992
8.4692	0.00017205
8.4804	0.0001914
8.4916	0.00022048
8.5028	0.00020169
8.514	0.00023645
8.5252	0.0002205
8.5363	0.00018327
8.5475	0.00015576
8.5587	0.00023553
8.5698	0.00018839
8.581	0.00016495
8.5921	0.0001728
8.6032	0.00018027
8.6144	0.00018242
8.6255	0.0002252
8.6366	0.00016515
8.6477	0.00015657
8.6588	0.00014389
8.6699	0.00020662
8.681	0.00020568
8.692	0.00022363
8.7031	0.00016353
8.7142	0.00018375
8.7252	0.00017582
8.7363	0.00019549
8.7473	0.00017733
8.7583	0.00019039
8.7694	0.00020081
8.7804	0.00019853
8.7914	0.00019595
8.8024	0.00017939
8.8134	0.00022416
8.8244	0.00024727
8.8354	0.0002151
8.8463	0.00023131
8.8573	0.00014229
8.8683	0.00019893
8.8792	0.00015557
8.8902	0.00021567
8.9011	0.00023991
8.912	0.00019212
8.923	0.00019504
8.9339	0.0002442
8.9448	0.00028168
8.9557	0.00024691
8.9666	0.00023761
8.9775	0.00026848
8.9884	0.00019201
8.9992	0.000184
9.0101	0.00019696
9.0209	0.00026836
9.0318	0.00027141
9.0427	0.00022309
9.0535	0.00027058
9.0643	0.00022202
9.0752	0.00020292
9.086	0.00021247
9.0968	0.0002227
9.1076	0.00024896
9.1184	0.00022579
9.1292	0.00022561
9.1399	0.00026652
9.1507	0.00029016
9.1615	0.00023908
9.1722	0.00023137
9.183	0.00024925
9.1937	0.00030575
9.2044	0.00023785
9.2152	0.00026356
9.2259	0.00030935
9.2366	0.00028761
9.2473	0.00028449
9.258	0.0002804
9.2687	0.00029235
9.2794	0.00024896
9.2901	0.00031797
9.3008	0.00026012
9.3114	0.00031191
9.3221	0.00028036
9.3327	0.00027965
9.3434	0.00032469
9.354	0.00030057
9.3646	0.00027514
9.3752	0.00030669
9.3859	0.0003131
9.3965	0.00030526
9.4071	0.00025799
9.4177	0.00030975
9.4282	0.00037087
9.4388	0.00029802
9.4494	0.00035974
9.4599	0.00037544
9.4705	0.00034361
9.481	0.00031844
9.4916	0.00031851
9.5021	0.00031656
9.5126	0.00033621
9.5231	0.00032798
9.5336	0.00032713
9.5442	0.00035594
9.5547	0.00038567
9.5651	0.00035843
9.5756	0.00036469
9.5861	0.00037938
9.5966	0.00038609
9.607	0.00031961
9.6175	0.00034192
9.6279	0.00027637
9.6384	0.00027256
9.6488	0.00033379
9.6592	0.00034052
9.6696	0.00030737
9.68	0.00029255
9.6904	0.00037812
9.7008	0.00038012
9.7112	0.00042521
9.7216	0.00035537
9.7319	0.00038043
9.7423	0.00035802
9.7526	0.00031379
9.763	0.0004184
9.7733	0.00038284
9.7837	0.00046044
9.794	0.000405
9.8043	0.00039658
9.8146	0.00041141
9.8249	0.00040249
9.8352	0.00042257
9.8455	0.00041921
9.8558	0.00040758
9.866	0.00035895
9.8763	0.00029937
9.8866	0.00034176
9.8968	0.00037546
9.9071	0.00039083
9.9173	0.00045129
9.9275	0.00051066
9.9377	0.00058719
9.948	0.00040806
9.9582	0.00041099
9.9684	0.00050948
9.9786	0.00045188
9.9887	0.00039773
9.9989	0.00040981
10.009	0.00041127
10.019	0.00035798
10.029	0.00039204
10.04	0.00045257
10.05	0.00044485
10.06	0.0004977
10.07	0.00055692
10.08	0.00051621
10.09	0.00056909
10.1	0.00055003
10.11	0.00046374
10.12	0.00048926
10.13	0.00053978
10.141	0.00056825
10.151	0.00045746
10.161	0.00057207
10.171	0.00053965
10.181	0.00064458
10.191	0.00054382
10.201	0.00053712
10.211	0.00058521
10.221	0.00053916
10.231	0.00053838
10.241	0.00058161
10.251	0.00051602
10.261	0.00044411
10.271	0.00063971
10.281	0.00065456
10.291	0.00065244
10.301	0.00093263
10.311	0.00068986
10.321	0.00081955
10.331	0.00069396
10.34	0.00062742
10.35	0.00063866
10.36	0.00071285
10.37	0.00061994
10.38	0.0006895
10.39	0.00063892
10.4	0.00071973
10.41	0.0010754
10.419	0.00090939
10.429	0.0014403
10.439	0.0020976
